yr,ir_supply,jc_supply,value
2017,trk,alt,0.0
2016,trk,alt,0.0
2015,trk,alt,0.0
1998,trk,alt,0.0
2004,trk,alt,0.0
2000,trk,alt,0.0
1997,trk,alt,0.0
2007,trk,alt,0.0
2010,trk,alt,0.0
2003,trk,alt,0.0
2011,trk,alt,0.0
2001,trk,alt,0.0
2008,fdd,alt,0.0
2009,fdd,alt,0.0
2005,fdd,alt,0.0
2006,fdd,alt,0.0
2012,fdd,alt,0.0
2014,fdd,alt,0.0
2013,fdd,alt,0.0
1999,fdd,alt,0.0
2002,fdd,alt,0.0
2017,fdd,alt,0.0
2016,fdd,alt,0.0
2015,fdd,alt,0.0
1998,fdd,alt,0.0
2004,fdd,alt,0.0
2000,fdd,alt,0.0
1997,fdd,alt,0.0
2007,fdd,alt,0.0
2010,fdd,alt,0.0
2003,fdd,alt,0.0
2011,fdd,alt,0.0
2001,fdd,alt,0.0
2008,gmt,alt,0.0
2009,gmt,alt,0.0
2005,gmt,alt,0.0
2006,gmt,alt,0.0
2012,gmt,alt,0.0
2014,gmt,alt,0.0
2013,gmt,alt,0.0
1999,gmt,alt,0.0
2002,gmt,alt,0.0
2017,gmt,alt,0.0
2016,gmt,alt,0.0
2015,gmt,alt,0.0
1998,gmt,alt,0.0
2004,gmt,alt,0.0
2000,gmt,alt,0.0
1997,gmt,alt,0.0
2007,gmt,alt,0.0
2010,gmt,alt,0.0
2003,gmt,alt,0.0
2011,gmt,alt,0.0
2001,gmt,alt,0.0
2008,wtt,alt,0.0
2009,wtt,alt,0.0
2005,wtt,alt,0.0
2006,wtt,alt,0.0
2012,wtt,alt,0.0
2014,wtt,alt,0.0
2013,wtt,alt,0.0
1999,wtt,alt,0.0
2002,wtt,alt,0.0
2017,wtt,alt,0.0
2016,wtt,alt,0.0
2015,wtt,alt,0.0
1998,wtt,alt,0.0
2004,wtt,alt,0.0
2000,wtt,alt,0.0
1997,wtt,alt,0.0
2007,wtt,alt,0.0
2010,wtt,alt,0.0
2003,wtt,alt,0.0
2011,wtt,alt,0.0
2001,wtt,alt,0.0
2008,wpd,alt,0.0
2009,wpd,alt,0.0
2005,wpd,alt,0.0
2006,wpd,alt,0.0
2012,wpd,alt,0.0
2014,wpd,alt,0.0
2013,wpd,alt,0.0
1999,wpd,alt,0.0
2002,wpd,alt,0.0
2017,wpd,alt,0.0
2016,wpd,alt,0.0
2015,wpd,alt,0.0
1998,wpd,alt,0.0
2004,wpd,alt,0.0
2000,wpd,alt,0.0
1997,wpd,alt,0.0
2007,wpd,alt,0.0
2010,wpd,alt,0.0
2003,wpd,alt,0.0
2011,wpd,alt,0.0
2001,wpd,alt,0.0
2008,wht,alt,2.407
2009,wht,alt,1.37
2005,wht,alt,1.998
2006,wht,alt,2.313
2012,wht,alt,0.777
2014,wht,alt,0.66
2013,wht,alt,0.747
1999,wht,alt,2.7880000000000003
2002,wht,alt,2.492
2017,wht,alt,0.542
2016,wht,alt,0.529
2015,wht,alt,0.558
1998,wht,alt,2.965
2004,wht,alt,1.843
2000,wht,alt,3.119
1997,wht,alt,2.708
2007,wht,alt,2.711
2010,wht,alt,1.272
2003,wht,alt,2.366
2011,wht,alt,1.117
2001,wht,alt,3.593
2008,oth,alt,0.0
2009,oth,alt,0.0
2005,oth,alt,0.0
2006,oth,alt,0.0
2012,oth,alt,0.0
2014,oth,alt,0.0
2013,oth,alt,0.0
1999,oth,alt,0.0
2002,oth,alt,0.0
2017,oth,alt,0.0
2016,oth,alt,0.0
2015,oth,alt,0.0
1998,oth,alt,0.0
2004,oth,alt,0.0
2000,oth,alt,0.0
1997,oth,alt,0.0
2007,oth,alt,0.0
2010,oth,alt,0.0
2003,oth,alt,0.0
2011,oth,alt,0.0
2001,oth,alt,0.0
2008,wrh,alt,0.0
2009,wrh,alt,0.0
2005,wrh,alt,0.0
2006,wrh,alt,0.0
2012,wrh,alt,0.0
2014,wrh,alt,0.0
2013,wrh,alt,0.0
1999,wrh,alt,0.0
2002,wrh,alt,0.0
2017,wrh,alt,0.0
2016,wrh,alt,0.0
2015,wrh,alt,0.0
1998,wrh,alt,0.0
2004,wrh,alt,0.0
2000,wrh,alt,0.0
1997,wrh,alt,0.0
2007,wrh,alt,0.0
2010,wrh,alt,0.0
2003,wrh,alt,0.0
2011,wrh,alt,0.0
2001,wrh,alt,0.0
2008,ott,alt,0.0
2009,ott,alt,0.0
2005,ott,alt,0.0
2006,ott,alt,0.0
2012,ott,alt,0.0
2014,ott,alt,0.0
2013,ott,alt,0.0
1999,ott,alt,0.0
2002,ott,alt,0.0
2017,ott,alt,0.0
2016,ott,alt,0.0
2015,ott,alt,0.0
1998,ott,alt,0.0
2004,ott,alt,0.0
2000,ott,alt,0.0
1997,ott,alt,0.0
2007,ott,alt,0.0
2010,ott,alt,0.0
2003,ott,alt,0.0
2011,ott,alt,0.0
2001,ott,alt,0.0
2008,che,alt,0.0
2009,che,alt,0.0
2005,che,alt,0.0
2006,che,alt,0.0
2012,che,alt,0.0
2014,che,alt,0.0
2013,che,alt,0.0
1999,che,alt,0.0
2002,che,alt,0.0
2017,che,alt,0.0
2016,che,alt,0.0
2015,che,alt,0.0
1998,che,alt,0.0
2004,che,alt,0.0
2000,che,alt,0.0
1997,che,alt,0.0
2007,che,alt,0.0
2010,che,alt,0.0
2003,che,alt,0.0
2011,che,alt,0.0
2001,che,alt,0.0
2008,air,alt,0.0
2009,air,alt,0.0
2005,air,alt,0.0
2006,air,alt,0.0
2012,air,alt,0.0
2014,air,alt,0.0
2013,air,alt,0.0
1999,air,alt,0.0
2002,air,alt,0.0
2017,air,alt,0.0
2016,air,alt,0.0
2015,air,alt,0.0
1998,air,alt,0.0
2004,air,alt,0.0
2000,air,alt,0.0
1997,air,alt,0.0
2007,air,alt,0.0
2010,air,alt,0.0
2003,air,alt,0.0
2011,air,alt,0.0
2001,air,alt,0.0
2008,mmf,alt,0.0
2009,mmf,alt,0.0
2005,mmf,alt,0.0
2006,mmf,alt,0.0
2012,mmf,alt,0.0
2014,mmf,alt,0.0
2013,mmf,alt,0.0
1999,mmf,alt,0.0
2002,mmf,alt,0.0
2017,mmf,alt,0.0
2016,mmf,alt,0.0
2015,mmf,alt,0.0
1998,mmf,alt,0.0
2004,mmf,alt,0.0
2000,mmf,alt,0.0
1997,mmf,alt,0.0
2007,mmf,alt,0.0
2010,mmf,alt,0.0
2003,mmf,alt,0.0
2011,mmf,alt,0.0
2001,mmf,alt,0.0
2008,otr,alt,0.0
2009,otr,alt,0.0
2005,otr,alt,0.0
2006,otr,alt,0.0
2012,otr,alt,0.0
2014,otr,alt,0.0
2013,otr,alt,0.0
1999,otr,alt,0.0
2002,otr,alt,0.0
2017,otr,alt,0.0
2016,otr,alt,0.0
2015,otr,alt,0.0
1998,otr,alt,0.0
2004,otr,alt,0.0
2000,otr,alt,0.0
1997,otr,alt,0.0
2007,otr,alt,0.0
2010,otr,alt,0.0
2003,otr,alt,0.0
2011,otr,alt,0.0
2001,otr,alt,0.0
2008,min,alt,0.0
2009,min,alt,0.0
2005,min,alt,0.0
2006,min,alt,0.0
2012,min,alt,0.0
2014,min,alt,0.0
2013,min,alt,0.0
1999,min,alt,0.0
2002,min,alt,0.0
2017,min,alt,0.0
2016,min,alt,0.0
2015,min,alt,0.0
1998,min,alt,0.0
2004,min,alt,0.0
2000,min,alt,0.0
1997,min,alt,0.0
2007,min,alt,0.0
2010,min,alt,0.0
2003,min,alt,0.0
2011,min,alt,0.0
2001,min,alt,0.0
2008,TotalBasic,alt,26.687
2009,TotalBasic,alt,24.399
2005,TotalBasic,alt,40.301
2006,TotalBasic,alt,39.191
2012,TotalBasic,alt,19.151
2014,TotalBasic,alt,19.041
2013,TotalBasic,alt,19.516000000000002
1999,TotalBasic,alt,75.961
2002,TotalBasic,alt,50.867000000000004
2017,TotalBasic,alt,19.028
2016,TotalBasic,alt,18.330000000000002
2015,TotalBasic,alt,18.647000000000002
1998,TotalBasic,alt,79.027
2004,TotalBasic,alt,39.189
2000,TotalBasic,alt,75.31400000000001
1997,TotalBasic,alt,87.168
2007,TotalBasic,alt,29.84
2010,TotalBasic,alt,23.263
2003,TotalBasic,alt,44.909
2011,TotalBasic,alt,24.823
2001,TotalBasic,alt,58.765
2008,ppd,trk,0.0
2009,ppd,trk,0.0
2005,ppd,trk,0.0
2006,ppd,trk,0.0
2012,ppd,trk,0.0
2014,ppd,trk,0.0
2013,ppd,trk,0.0
1999,ppd,trk,0.0
2002,ppd,trk,0.0
2017,ppd,trk,0.0
2016,ppd,trk,0.0
2015,ppd,trk,0.0
1998,ppd,trk,0.0
2004,ppd,trk,0.0
2000,ppd,trk,0.0
1997,ppd,trk,0.0
2007,ppd,trk,0.0
2010,ppd,trk,0.0
2003,ppd,trk,0.0
2011,ppd,trk,0.0
2001,ppd,trk,0.0
2008,res,trk,0.0
2009,res,trk,0.0
2005,res,trk,0.0
2006,res,trk,0.0
2012,res,trk,0.0
2014,res,trk,0.0
2013,res,trk,0.0
1999,res,trk,0.0
2002,res,trk,0.0
2017,res,trk,0.0
2016,res,trk,0.0
2015,res,trk,0.0
1998,res,trk,0.0
2004,res,trk,0.0
2000,res,trk,0.0
1997,res,trk,0.0
2007,res,trk,0.0
2010,res,trk,0.0
2003,res,trk,0.0
2011,res,trk,0.0
2001,res,trk,0.0
2008,com,trk,0.089
2009,com,trk,0.091
2005,com,trk,0.096
2006,com,trk,0.069
2012,com,trk,0.063
2014,com,trk,0.08
2013,com,trk,0.06
1999,com,trk,0.088
2002,com,trk,0.073
2017,com,trk,0.083
2016,com,trk,0.099
2015,com,trk,0.092
1998,com,trk,0.07200000000000001
2004,com,trk,0.08
2000,com,trk,0.117
1997,com,trk,0.10200000000000001
2007,com,trk,0.074
2010,com,trk,0.074
2003,com,trk,0.054
2011,com,trk,0.073
2001,com,trk,0.088
2008,amb,trk,0.0
2009,amb,trk,0.0
2005,amb,trk,0.0
2006,amb,trk,0.0
2012,amb,trk,0.0
2014,amb,trk,0.0
2013,amb,trk,0.0
1999,amb,trk,0.0
2002,amb,trk,0.0
2017,amb,trk,0.0
2016,amb,trk,0.0
2015,amb,trk,0.0
1998,amb,trk,0.0
2004,amb,trk,0.0
2000,amb,trk,0.0
1997,amb,trk,0.0
2007,amb,trk,0.0
2010,amb,trk,0.0
2003,amb,trk,0.0
2011,amb,trk,0.0
2001,amb,trk,0.0
2008,fbp,trk,0.0
2009,fbp,trk,0.0
2005,fbp,trk,0.0
2006,fbp,trk,0.0
2012,fbp,trk,0.0
2014,fbp,trk,0.0
2013,fbp,trk,0.0
1999,fbp,trk,0.0
2002,fbp,trk,0.0
2017,fbp,trk,0.0
2016,fbp,trk,0.0
2015,fbp,trk,0.0
1998,fbp,trk,0.0
2004,fbp,trk,0.0
2000,fbp,trk,0.0
1997,fbp,trk,0.0
2007,fbp,trk,0.0
2010,fbp,trk,0.0
2003,fbp,trk,0.0
2011,fbp,trk,0.0
2001,fbp,trk,0.0
2008,rec,trk,0.0
2009,rec,trk,0.0
2005,rec,trk,0.0
2006,rec,trk,0.0
2012,rec,trk,0.0
2014,rec,trk,0.0
2013,rec,trk,0.0
1999,rec,trk,0.0
2002,rec,trk,0.0
2017,rec,trk,0.0
2016,rec,trk,0.0
2015,rec,trk,0.0
1998,rec,trk,0.0
2004,rec,trk,0.0
2000,rec,trk,0.0
1997,rec,trk,0.0
2007,rec,trk,0.0
2010,rec,trk,0.0
2003,rec,trk,0.0
2011,rec,trk,0.0
2001,rec,trk,0.0
2008,con,trk,0.211
2009,con,trk,0.157
2005,con,trk,0.121
2006,con,trk,0.203
2012,con,trk,0.171
2014,con,trk,0.6950000000000001
2013,con,trk,0.34
1999,con,trk,0.107
2002,con,trk,0.084
2017,con,trk,0.047
2016,con,trk,0.375
2015,con,trk,0.5730000000000001
1998,con,trk,0.028
2004,con,trk,0.089
2000,con,trk,0.081
1997,con,trk,0.016
2007,con,trk,0.161
2010,con,trk,0.218
2003,con,trk,0.017
2011,con,trk,0.166
2001,con,trk,0.06
2008,agr,trk,0.0
2009,agr,trk,0.0
2005,agr,trk,0.0
2006,agr,trk,0.0
2012,agr,trk,0.0
2014,agr,trk,0.0
2013,agr,trk,0.0
1999,agr,trk,0.0
2002,agr,trk,0.0
2017,agr,trk,0.0
2016,agr,trk,0.0
2015,agr,trk,0.0
1998,agr,trk,0.0
2004,agr,trk,0.0
2000,agr,trk,0.0
1997,agr,trk,0.0
2007,agr,trk,0.0
2010,agr,trk,0.0
2003,agr,trk,0.0
2011,agr,trk,0.0
2001,agr,trk,0.0
2008,eec,trk,0.0
2009,eec,trk,0.0
2005,eec,trk,0.0
2006,eec,trk,0.0
2012,eec,trk,0.0
2014,eec,trk,0.0
2013,eec,trk,0.0
1999,eec,trk,0.0
2002,eec,trk,0.0
2017,eec,trk,0.0
2016,eec,trk,0.0
2015,eec,trk,0.0
1998,eec,trk,0.0
2004,eec,trk,0.0
2000,eec,trk,0.0
1997,eec,trk,0.0
2007,eec,trk,0.0
2010,eec,trk,0.0
2003,eec,trk,0.0
2011,eec,trk,0.0
2001,eec,trk,0.0
2008,use,trk,0.0
2009,use,trk,0.0
2005,use,trk,0.0
2006,use,trk,0.0
2012,use,trk,0.0
2014,use,trk,0.0
2013,use,trk,0.0
1999,use,trk,0.0
2002,use,trk,0.0
2017,use,trk,0.0
2016,use,trk,0.0
2015,use,trk,0.0
1998,use,trk,0.0
2004,use,trk,0.0
2000,use,trk,0.0
1997,use,trk,0.0
2007,use,trk,0.0
2010,use,trk,0.0
2003,use,trk,0.0
2011,use,trk,0.0
2001,use,trk,0.0
2008,fnd,trk,0.0
2009,fnd,trk,0.0
2005,fnd,trk,0.0
2006,fnd,trk,0.0
2012,fnd,trk,0.0
2014,fnd,trk,0.0
2013,fnd,trk,0.0
1999,fnd,trk,0.0
2002,fnd,trk,0.0
2017,fnd,trk,0.0
2016,fnd,trk,0.0
2015,fnd,trk,0.0
1998,fnd,trk,0.0
2004,fnd,trk,0.0
2000,fnd,trk,0.0
1997,fnd,trk,0.0
2007,fnd,trk,0.0
2010,fnd,trk,0.0
2003,fnd,trk,0.0
2011,fnd,trk,0.0
2001,fnd,trk,0.0
2008,pub,trk,0.0
2009,pub,trk,0.0
2005,pub,trk,0.0
2006,pub,trk,0.0
2012,pub,trk,0.0
2014,pub,trk,0.0
2013,pub,trk,0.0
1999,pub,trk,0.0
2002,pub,trk,0.0
2017,pub,trk,0.0
2016,pub,trk,0.0
2015,pub,trk,0.0
1998,pub,trk,0.0
2004,pub,trk,0.0
2000,pub,trk,0.0
1997,pub,trk,0.0
2007,pub,trk,0.0
2010,pub,trk,0.0
2003,pub,trk,0.0
2011,pub,trk,0.0
2001,pub,trk,0.0
2008,hou,trk,0.0
2009,hou,trk,0.0
2005,hou,trk,0.0
2006,hou,trk,0.0
2012,hou,trk,0.0
2014,hou,trk,0.0
2013,hou,trk,0.0
1999,hou,trk,0.0
2002,hou,trk,0.0
2017,hou,trk,0.0
2016,hou,trk,0.0
2015,hou,trk,0.0
1998,hou,trk,0.0
2004,hou,trk,0.0
2000,hou,trk,0.0
1997,hou,trk,0.0
2007,hou,trk,0.0
2010,hou,trk,0.0
2003,hou,trk,0.0
2011,hou,trk,0.0
2001,hou,trk,0.0
2008,fbt,trk,0.0
2009,fbt,trk,0.0
2005,fbt,trk,0.0
2006,fbt,trk,0.0
2012,fbt,trk,0.0
2014,fbt,trk,0.0
2013,fbt,trk,0.0
1999,fbt,trk,0.0
2002,fbt,trk,0.0
2017,fbt,trk,0.0
2016,fbt,trk,0.0
2015,fbt,trk,0.0
1998,fbt,trk,0.0
2004,fbt,trk,0.0
2000,fbt,trk,0.0
1997,fbt,trk,0.0
2007,fbt,trk,0.0
2010,fbt,trk,0.0
2003,fbt,trk,0.0
2011,fbt,trk,0.0
2001,fbt,trk,0.0
2008,ins,trk,0.0
2009,ins,trk,0.0
2005,ins,trk,0.0
2006,ins,trk,0.0
2012,ins,trk,0.0
2014,ins,trk,0.0
2013,ins,trk,0.0
1999,ins,trk,0.0
2002,ins,trk,0.0
2017,ins,trk,0.0
2016,ins,trk,0.0
2015,ins,trk,0.0
1998,ins,trk,0.0
2004,ins,trk,0.0
2000,ins,trk,0.0
1997,ins,trk,0.0
2007,ins,trk,0.0
2010,ins,trk,0.0
2003,ins,trk,0.0
2011,ins,trk,0.0
2001,ins,trk,0.0
2008,tex,trk,0.0
2009,tex,trk,0.0
2005,tex,trk,0.0
2006,tex,trk,0.0
2012,tex,trk,0.0
2014,tex,trk,0.0
2013,tex,trk,0.0
1999,tex,trk,0.0
2002,tex,trk,0.0
2017,tex,trk,0.0
2016,tex,trk,0.0
2015,tex,trk,0.0
1998,tex,trk,0.0
2004,tex,trk,0.0
2000,tex,trk,0.0
1997,tex,trk,0.0
2007,tex,trk,0.0
2010,tex,trk,0.0
2003,tex,trk,0.0
2011,tex,trk,0.0
2001,tex,trk,0.0
2008,leg,trk,0.0
2009,leg,trk,0.0
2005,leg,trk,0.0
2006,leg,trk,0.0
2012,leg,trk,0.0
2014,leg,trk,0.0
2013,leg,trk,0.0
1999,leg,trk,0.0
2002,leg,trk,0.0
2017,leg,trk,0.0
2016,leg,trk,0.0
2015,leg,trk,0.0
1998,leg,trk,0.0
2004,leg,trk,0.0
2000,leg,trk,0.0
1997,leg,trk,0.0
2007,leg,trk,0.0
2010,leg,trk,0.0
2003,leg,trk,0.0
2011,leg,trk,0.0
2001,leg,trk,0.0
2008,fen,trk,0.0
2009,fen,trk,0.0
2005,fen,trk,0.0
2006,fen,trk,0.0
2012,fen,trk,0.0
2014,fen,trk,0.0
2013,fen,trk,0.0
1999,fen,trk,0.0
2002,fen,trk,0.0
2017,fen,trk,0.0
2016,fen,trk,0.0
2015,fen,trk,0.0
1998,fen,trk,0.0
2004,fen,trk,0.0
2000,fen,trk,0.0
1997,fen,trk,0.0
2007,fen,trk,0.0
2010,fen,trk,0.0
2003,fen,trk,0.0
2011,fen,trk,0.0
2001,fen,trk,0.0
2008,uti,trk,0.0
2009,uti,trk,0.0
2005,uti,trk,0.0
2006,uti,trk,0.0
2012,uti,trk,0.0
2014,uti,trk,0.0
2013,uti,trk,0.0
1999,uti,trk,0.0
2002,uti,trk,0.0
2017,uti,trk,0.0
2016,uti,trk,0.0
2015,uti,trk,0.0
1998,uti,trk,0.0
2004,uti,trk,0.0
2000,uti,trk,0.0
1997,uti,trk,0.0
2007,uti,trk,0.0
2010,uti,trk,0.0
2003,uti,trk,0.0
2011,uti,trk,0.0
2001,uti,trk,0.0
2008,nmp,trk,0.0
2009,nmp,trk,0.0
2005,nmp,trk,0.0
2006,nmp,trk,0.0
2012,nmp,trk,0.0
2014,nmp,trk,0.0
2013,nmp,trk,0.0
1999,nmp,trk,0.0
2002,nmp,trk,0.0
2017,nmp,trk,0.0
2016,nmp,trk,0.0
2015,nmp,trk,0.0
1998,nmp,trk,0.0
2004,nmp,trk,0.0
2000,nmp,trk,0.0
1997,nmp,trk,0.0
2007,nmp,trk,0.0
2010,nmp,trk,0.0
2003,nmp,trk,0.0
2011,nmp,trk,0.0
2001,nmp,trk,0.0
2008,brd,trk,0.0
2009,brd,trk,0.0
2005,brd,trk,0.0
2006,brd,trk,0.0
2012,brd,trk,0.0
2014,brd,trk,0.0
2013,brd,trk,0.0
1999,brd,trk,0.0
2002,brd,trk,0.0
2017,brd,trk,0.0
2016,brd,trk,0.0
2015,brd,trk,0.0
1998,brd,trk,0.0
2004,brd,trk,0.0
2000,brd,trk,0.0
1997,brd,trk,0.0
2007,brd,trk,0.0
2010,brd,trk,0.0
2003,brd,trk,0.0
2011,brd,trk,0.0
2001,brd,trk,0.0
2008,bnk,trk,0.0
2009,bnk,trk,0.0
2005,bnk,trk,0.0
2006,bnk,trk,0.0
2012,bnk,trk,0.0
2014,bnk,trk,0.0
2013,bnk,trk,0.0
1999,bnk,trk,0.0
2002,bnk,trk,0.0
2017,bnk,trk,0.0
2016,bnk,trk,0.0
2015,bnk,trk,0.0
1998,bnk,trk,0.0
2004,bnk,trk,0.0
2000,bnk,trk,0.0
1997,bnk,trk,0.0
2007,bnk,trk,0.0
2010,bnk,trk,0.0
2003,bnk,trk,0.0
2011,bnk,trk,0.0
2001,bnk,trk,0.0
2008,ore,trk,0.0
2009,ore,trk,0.0
2005,ore,trk,0.0
2006,ore,trk,0.0
2012,ore,trk,0.0
2014,ore,trk,0.0
2013,ore,trk,0.0
1999,ore,trk,0.0
2002,ore,trk,0.0
2017,ore,trk,0.0
2016,ore,trk,0.0
2015,ore,trk,0.0
1998,ore,trk,0.0
2004,ore,trk,0.0
2000,ore,trk,0.0
1997,ore,trk,0.0
2007,ore,trk,0.0
2010,ore,trk,0.0
2003,ore,trk,0.0
2011,ore,trk,0.0
2001,ore,trk,0.0
2008,edu,trk,0.0
2009,edu,trk,0.0
2005,edu,trk,0.0
2006,edu,trk,0.0
2012,edu,trk,0.0
2014,edu,trk,0.0
2013,edu,trk,0.0
1999,edu,trk,0.0
2002,edu,trk,0.0
2017,edu,trk,0.0
2016,edu,trk,0.0
2015,edu,trk,0.0
1998,edu,trk,0.0
2004,edu,trk,0.0
2000,edu,trk,0.0
1997,edu,trk,0.0
2007,edu,trk,0.0
2010,edu,trk,0.0
2003,edu,trk,0.0
2011,edu,trk,0.0
2001,edu,trk,0.0
2008,ote,trk,0.0
2009,ote,trk,0.0
2005,ote,trk,0.0
2006,ote,trk,0.0
2012,ote,trk,0.0
2014,ote,trk,0.0
2013,ote,trk,0.0
1999,ote,trk,0.0
2002,ote,trk,0.0
2017,ote,trk,0.0
2016,ote,trk,0.0
2015,ote,trk,0.0
1998,ote,trk,0.0
2004,ote,trk,0.0
2000,ote,trk,0.0
1997,ote,trk,0.0
2007,ote,trk,0.0
2010,ote,trk,0.0
2003,ote,trk,0.0
2011,ote,trk,0.0
2001,ote,trk,0.0
2008,man,trk,0.0
2009,man,trk,0.0
2005,man,trk,0.0
2006,man,trk,0.0
2012,man,trk,0.0
2014,man,trk,0.0
2013,man,trk,0.0
1999,man,trk,0.0
2002,man,trk,0.0
2017,man,trk,0.0
2016,man,trk,0.0
2015,man,trk,0.0
1998,man,trk,0.0
2004,man,trk,0.0
2000,man,trk,0.0
1997,man,trk,0.0
2007,man,trk,0.0
2010,man,trk,0.0
2003,man,trk,0.0
2011,man,trk,0.0
2001,man,trk,0.0
2008,mch,trk,0.0
2009,mch,trk,0.0
2005,mch,trk,0.0
2006,mch,trk,0.0
2012,mch,trk,0.0
2014,mch,trk,0.0
2013,mch,trk,0.0
1999,mch,trk,0.0
2002,mch,trk,0.0
2017,mch,trk,0.0
2016,mch,trk,0.0
2015,mch,trk,0.0
1998,mch,trk,0.0
2004,mch,trk,0.0
2000,mch,trk,0.0
1997,mch,trk,0.0
2007,mch,trk,0.0
2010,mch,trk,0.0
2003,mch,trk,0.0
2011,mch,trk,0.0
2001,mch,trk,0.0
2008,dat,trk,0.0
2009,dat,trk,0.0
2005,dat,trk,0.0
2006,dat,trk,0.0
2012,dat,trk,0.0
2014,dat,trk,0.0
2013,dat,trk,0.0
1999,dat,trk,0.0
2002,dat,trk,0.0
2017,dat,trk,0.0
2016,dat,trk,0.0
2015,dat,trk,0.0
1998,dat,trk,0.0
2004,dat,trk,0.0
2000,dat,trk,0.0
1997,dat,trk,0.0
2007,dat,trk,0.0
2010,dat,trk,0.0
2003,dat,trk,0.0
2011,dat,trk,0.0
2001,dat,trk,0.0
2008,amd,trk,0.0
2009,amd,trk,0.0
2005,amd,trk,0.0
2006,amd,trk,0.0
2012,amd,trk,0.0
2014,amd,trk,0.0
2013,amd,trk,0.0
1999,amd,trk,0.0
2002,amd,trk,0.0
2017,amd,trk,0.0
2016,amd,trk,0.0
2015,amd,trk,0.0
1998,amd,trk,0.0
2004,amd,trk,0.0
2000,amd,trk,0.0
1997,amd,trk,0.0
2007,amd,trk,0.0
2010,amd,trk,0.0
2003,amd,trk,0.0
2011,amd,trk,0.0
2001,amd,trk,0.0
2008,oil,trk,0.0
2009,oil,trk,0.0
2005,oil,trk,0.0
2006,oil,trk,0.0
2012,oil,trk,0.0
2014,oil,trk,0.0
2013,oil,trk,0.0
1999,oil,trk,0.0
2002,oil,trk,0.0
2017,oil,trk,0.0
2016,oil,trk,0.0
2015,oil,trk,0.0
1998,oil,trk,0.0
2004,oil,trk,0.0
2000,oil,trk,0.0
1997,oil,trk,0.0
2007,oil,trk,0.0
2010,oil,trk,0.0
2003,oil,trk,0.0
2011,oil,trk,0.0
2001,oil,trk,0.0
2008,hos,trk,0.0
2009,hos,trk,0.0
2005,hos,trk,0.0
2006,hos,trk,0.0
2012,hos,trk,0.0
2014,hos,trk,0.0
2013,hos,trk,0.0
1999,hos,trk,0.0
2002,hos,trk,0.0
2017,hos,trk,0.0
2016,hos,trk,0.0
2015,hos,trk,0.0
1998,hos,trk,0.0
2004,hos,trk,0.0
2000,hos,trk,0.0
1997,hos,trk,0.0
2007,hos,trk,0.0
2010,hos,trk,0.0
2003,hos,trk,0.0
2011,hos,trk,0.0
2001,hos,trk,0.0
2008,rnt,trk,0.195
2009,rnt,trk,0.17400000000000002
2005,rnt,trk,0.095
2006,rnt,trk,0.135
2012,rnt,trk,0.28400000000000003
2014,rnt,trk,0.315
2013,rnt,trk,0.293
1999,rnt,trk,0.0
2002,rnt,trk,0.0
2017,rnt,trk,0.324
2016,rnt,trk,0.31
2015,rnt,trk,0.314
1998,rnt,trk,0.0
2004,rnt,trk,0.057
2000,rnt,trk,0.0
1997,rnt,trk,0.0
2007,rnt,trk,0.17200000000000001
2010,rnt,trk,0.20400000000000001
2003,rnt,trk,0.026000000000000002
2011,rnt,trk,0.246
2001,rnt,trk,0.0
2008,pla,trk,0.0
2009,pla,trk,0.0
2005,pla,trk,0.0
2006,pla,trk,0.0
2012,pla,trk,0.0
2014,pla,trk,0.0
2013,pla,trk,0.0
1999,pla,trk,0.0
2002,pla,trk,0.0
2017,pla,trk,0.0
2016,pla,trk,0.0
2015,pla,trk,0.0
1998,pla,trk,0.0
2004,pla,trk,0.0
2000,pla,trk,0.0
1997,pla,trk,0.0
2007,pla,trk,0.0
2010,pla,trk,0.0
2003,pla,trk,0.0
2011,pla,trk,0.0
2001,pla,trk,0.0
2008,fof,trk,0.0
2009,fof,trk,0.0
2005,fof,trk,0.0
2006,fof,trk,0.0
2012,fof,trk,0.0
2014,fof,trk,0.0
2013,fof,trk,0.0
1999,fof,trk,0.0
2002,fof,trk,0.0
2017,fof,trk,0.0
2016,fof,trk,0.0
2015,fof,trk,0.0
1998,fof,trk,0.0
2004,fof,trk,0.0
2000,fof,trk,0.0
1997,fof,trk,0.0
2007,fof,trk,0.0
2010,fof,trk,0.0
2003,fof,trk,0.0
2011,fof,trk,0.0
2001,fof,trk,0.0
2008,fin,trk,0.0
2009,fin,trk,0.0
2005,fin,trk,0.0
2006,fin,trk,0.0
2012,fin,trk,0.0
2014,fin,trk,0.0
2013,fin,trk,0.0
1999,fin,trk,0.0
2002,fin,trk,0.0
2017,fin,trk,0.0
2016,fin,trk,0.0
2015,fin,trk,0.0
1998,fin,trk,0.0
2004,fin,trk,0.0
2000,fin,trk,0.0
1997,fin,trk,0.0
2007,fin,trk,0.0
2010,fin,trk,0.0
2003,fin,trk,0.0
2011,fin,trk,0.0
2001,fin,trk,0.0
2008,tsv,trk,0.095
2009,tsv,trk,0.07200000000000001
2005,tsv,trk,0.152
2006,tsv,trk,0.133
2012,tsv,trk,0.06
2014,tsv,trk,0.091
2013,tsv,trk,0.073
1999,tsv,trk,0.167
2002,tsv,trk,0.189
2017,tsv,trk,0.111
2016,tsv,trk,0.08
2015,tsv,trk,0.078
1998,tsv,trk,0.15
